Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Depth,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,size_frac,alkalinity
SRR32311712,AMPLICON,602,4430118,PRJNA785606,SAMN46781142,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",2412450,DALHOUSIE UNIVERSITY,2022-03-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",60,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647084,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_8DL_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:21:00Z,1,BB22_8DL,SRP348946,>3m,
SRR32311713,AMPLICON,602,5469170,PRJNA785606,SAMN46781141,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",3193103,DALHOUSIE UNIVERSITY,2022-03-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",60,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647083,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_8D_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:19:00Z,1,BB22_8D,SRP348946,>0.2m,
SRR32311714,AMPLICON,602,18467554,PRJNA785606,SAMN46781137,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",10170336,DALHOUSIE UNIVERSITY,2022-03-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",10,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647082,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_8CS_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:21:00Z,1,BB22_8CS,SRP348946,0.2-3m,
SRR32311715,AMPLICON,602,3844974,PRJNA785606,SAMN46781136,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",2111129,DALHOUSIE UNIVERSITY,2022-03-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",10,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647081,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_8CL_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:20:00Z,1,BB22_8CL,SRP348946,>3m,
SRR32311716,AMPLICON,602,3424176,PRJNA785606,SAMN46781135,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",2060854,DALHOUSIE UNIVERSITY,2022-03-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",10,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647080,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_8C_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:20:00Z,1,BB22_8C,SRP348946,>0.2m,
SRR32311717,AMPLICON,602,5897794,PRJNA785606,SAMN46781134,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",3191297,DALHOUSIE UNIVERSITY,2022-03-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",5,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647079,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_8BS_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:21:00Z,1,BB22_8BS,SRP348946,0.2-3m,
SRR32311718,AMPLICON,602,6168694,PRJNA785606,SAMN46781133,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",3319224,DALHOUSIE UNIVERSITY,2022-03-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",5,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647078,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_8BL_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:19:00Z,1,BB22_8BL,SRP348946,>3m,
SRR32311719,AMPLICON,602,2581978,PRJNA785606,SAMN46781132,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",1412273,DALHOUSIE UNIVERSITY,2022-03-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",5,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647077,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_8B_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:20:00Z,1,BB22_8B,SRP348946,>0.2m,
SRR32311720,AMPLICON,602,32786726,PRJNA785606,SAMN46781033,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",19161539,DALHOUSIE UNIVERSITY,2022-01-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",60,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647076,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_1DS_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:20:00Z,1,BB22_1DS,SRP348946,0.2-3m,
SRR32311721,AMPLICON,602,12473440,PRJNA785606,SAMN46781131,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",6673287,DALHOUSIE UNIVERSITY,2022-03-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",1,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647075,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_8AS_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:21:00Z,1,BB22_8AS,SRP348946,0.2-3m,
SRR32311722,AMPLICON,602,576114,PRJNA785606,SAMN46781130,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",371296,DALHOUSIE UNIVERSITY,2022-03-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",1,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647074,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_8AL_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:20:00Z,1,BB22_8AL,SRP348946,>3m,
SRR32311723,AMPLICON,602,11808230,PRJNA785606,SAMN46781129,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",7401244,DALHOUSIE UNIVERSITY,2022-03-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",1,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647073,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_8A_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:20:00Z,1,BB22_8A,SRP348946,>0.2m,
SRR32311724,AMPLICON,602,3242974,PRJNA785606,SAMN46781123,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",2063328,DALHOUSIE UNIVERSITY,2022-02-22,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",30,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647072,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_7ES_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:20:00Z,1,BB22_7ES,SRP348946,0.2-3m,
SRR32311725,AMPLICON,602,17330376,PRJNA785606,SAMN46781124,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",9459333,DALHOUSIE UNIVERSITY,2022-02-22,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",30,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647071,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_7EP_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:21:00Z,1,BB22_7EP,SRP348946,Pooled,
SRR32311726,AMPLICON,602,2625322,PRJNA785606,SAMN46781122,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",1520358,DALHOUSIE UNIVERSITY,2022-02-22,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",30,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647070,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_7EL_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:20:00Z,1,BB22_7EL,SRP348946,>3m,
SRR32311727,AMPLICON,602,19250756,PRJNA785606,SAMN46781121,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",10906311,DALHOUSIE UNIVERSITY,2022-02-22,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",30,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647069,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_7E_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:19:00Z,1,BB22_7E,SRP348946,>0.2m,
SRR32311728,AMPLICON,602,9029398,PRJNA785606,SAMN46781127,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",4979173,DALHOUSIE UNIVERSITY,2022-02-22,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",60,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647068,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_7DS_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:20:00Z,1,BB22_7DS,SRP348946,0.2-3m,
SRR32311729,AMPLICON,602,13448078,PRJNA785606,SAMN46781128,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",7339316,DALHOUSIE UNIVERSITY,2022-02-22,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",60,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647067,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_7DP_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:21:00Z,1,BB22_7DP,SRP348946,Pooled,
SRR32311730,AMPLICON,602,6777316,PRJNA785606,SAMN46781126,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",3662161,DALHOUSIE UNIVERSITY,2022-02-22,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",60,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647066,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_7DL_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:19:00Z,1,BB22_7DL,SRP348946,>3m,
SRR32311731,AMPLICON,602,32935420,PRJNA785606,SAMN46781032,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",19174567,DALHOUSIE UNIVERSITY,2022-01-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",60,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647065,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_1DL_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:20:00Z,1,BB22_1DL,SRP348946,>3m,
SRR32311732,AMPLICON,602,28677474,PRJNA785606,SAMN46781023,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",16519211,DALHOUSIE UNIVERSITY,2022-01-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",1,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647064,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_1AL_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:21:00Z,1,BB22_1AL,SRP348946,>3m,
SRR32311733,AMPLICON,602,35896658,PRJNA785606,SAMN46781022,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",20884438,DALHOUSIE UNIVERSITY,2022-01-07,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",1,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647063,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_1A_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:21:00Z,1,BB22_1A,SRP348946,>0.2m,
